,open,high,low,close,volume,EMA,SMA,T3,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,FastD,FastK,RSI,WILLR,ADX,CCI,ROC,Aroon Down,Aroon Up,MFI,TRIX,Real Lower Band,Real Middle Band,Real Upper Band,DX,Chaikin A/D,OBV,PHASE,QUADRATURE,ADOSC,buy_label,ACTIVE_ABNB,ACTIVE_BWA,ACTIVE_CHWY,ACTIVE_NKE,ACTIVE_SBUX
941,55.4,55.9,54.3,55.01,31341000,21.9498,21.9109,21.9592,0.4794,0.5031,-0.0237,75.2866,75.1468,75.1468,72.5762,78.5261,-27.4238,53.2965,83.5198,3.5127,75.0,75.0,88.3544,1.0358,21.0262,21.9109,22.7956,72.7186,1367300713.9704,2900664026.0,0.9195,0.0578,23329033.6287,0,False,False,False,False,True
940,55.09,55.5,53.68,54.81,27883900,22.1657,22.0722,22.1884,0.7719,0.6697,0.1023,76.806,78.2662,78.2662,67.036,73.2498,-32.964,49.3434,29.4194,2.9527,50.0,50.0,58.0253,1.0563,21.0676,22.0722,23.0767,37.4841,1380783039.2451,2844896226.0,0.9903,-0.0431,24676253.0639,1,False,False,False,False,True
939,55.07,57.27,54.06,56.81,38568300,22.292,22.2456,22.3754,1.0232,0.7718,0.2515,76.7139,76.7287,76.7287,90.5738,72.8288,-9.4262,53.21,133.3333,3.1853,25.0,100.0,77.3419,0.9831,21.2582,22.2456,23.2331,64.8098,1435811953.2638,2922032826.0,0.9929,-0.3349,40493292.4694,1,False,False,False,False,True
938,56.84,57.15,55.29,56.86,29327100,22.6568,22.6978,22.6313,1.0825,0.6877,0.3947,79.3547,83.0694,83.0694,91.5984,83.8085,-11.4206,56.1099,85.4369,8.4526,0.0,75.0,78.4312,1.0648,22.1036,22.6978,23.292,64.8098,1476176133.9089,2980687026.0,0.6894,-0.71,56125839.4797,0,False,False,False,False,True
937,56.35,56.71,55.15,56.37,19898400,22.7956,22.7947,22.8514,1.0792,0.545,0.5342,82.4849,87.6566,87.6566,80.7976,72.9304,-19.2024,58.2849,46.3979,1.7148,25.0,50.0,59.0769,1.0188,22.1603,22.7947,23.4292,64.8098,1501115461.9089,2940890226.0,0.237,-0.3472,65353864.0312,0,False,False,False,False,True
936,56.52,56.55,54.17,54.34,24120500,22.9412,22.9622,23.0292,1.1677,0.4988,0.6688,78.7349,65.4788,65.4788,24.0404,76.1425,-84.9517,44.8607,-133.3333,2.9791,0.0,25.0,60.8879,0.94,22.3875,22.9622,23.537,4.5882,1459766033.3375,2892649226.0,0.3834,0.3924,50031068.254,0,False,False,False,False,True
935,54.36,54.84,52.52,54.17,24809400,22.6745,22.9105,22.9901,1.1917,0.3934,0.7983,66.7348,47.0691,47.0691,36.3693,40.0784,-62.6464,44.2813,-112.5865,-0.9204,100.0,0.0,30.3813,0.5669,22.1612,22.9105,23.6598,42.543,1480725698.8548,2843030426.0,0.7026,0.1324,45883357.3502,1,False,False,False,False,True
934,54.4,55.17,52.85,54.87,26945000,22.5211,22.6822,22.8293,1.1844,0.2681,0.9163,50.1393,37.8701,37.8701,53.2006,40.7711,-43.0993,40.0238,-46.084,-3.9351,75.0,0.0,27.9129,0.2338,21.8755,22.6822,23.4889,27.2512,1520678629.8892,2896920426.0,0.5314,0.0404,52727648.4596,1,False,False,False,False,True
933,54.77,58.97,54.66,58.67,35253600,22.4896,22.5418,22.6726,1.1439,0.1301,1.0138,48.8596,61.6396,61.6396,95.3488,48.1616,-4.6512,42.9998,133.3333,-2.4407,50.0,100.0,56.7051,0.0552,21.8166,22.5418,23.267,51.928,1581370442.4182,2967427626.0,0.7278,0.0003,70045194.4037,0,False,False,False,False,True
932,58.4,58.93,57.26,57.66,29414900,23.0657,22.7344,22.8299,1.1975,0.104,1.0936,58.5298,76.0798,76.0798,79.6899,80.3064,-20.3101,45.2319,76.1773,3.3263,25.0,75.0,79.5376,0.3911,21.3478,22.7344,24.121,51.928,1550722582.538,2908597826.0,0.6176,-0.6961,61010308.2913,0,False,False,False,False,True
931,57.06,57.75,55.96,57.38,25268100,23.1918,23.011,23.0508,1.2121,0.0696,1.1425,73.7273,83.4625,83.4625,75.3488,61.5277,-25.9804,36.4784,19.741,4.9669,0.0,50.0,78.276,0.5369,21.6609,23.011,24.3612,10.2181,1580366722.2028,2858061626.0,0.3234,-1.0649,61200053.1122,0,False,False,False,False,True
930,57.53,57.83,56.15,56.95,15893700,23.3444,23.3317,23.2691,1.2828,0.1115,1.1713,77.851,74.0107,74.0107,66.9935,65.3202,-46.8677,30.4078,-71.8321,5.7537,0.0,25.0,61.3786,0.6086,22.2319,23.3317,24.4314,12.196,1578853036.4885,2826274226.0,-0.1322,-1.0947,55232407.5287,1,False,False,False,False,True
929,57.13,58.9,56.65,57.8,24170300,23.3705,23.5734,23.4104,1.2448,0.0555,1.1893,76.4018,71.732,71.732,72.8538,58.7485,-38.0471,32.0463,53.7967,4.3089,0.0,0.0,56.9259,0.5531,23.1363,23.5734,24.0105,36.9616,1579927272.0441,2874614826.0,-0.5542,-0.1438,48111772.2369,1,False,False,False,False,True
928,57.83,59.71,57.18,59.09,22559000,23.5008,23.515,23.5324,1.1949,-0.0073,1.2022,73.3936,74.438,74.438,83.4667,66.5912,-16.5333,36.7675,114.6375,-0.976,25.0,100.0,53.6844,0.5341,23.2592,23.515,23.7708,50.9311,1602932102.0836,2919732826.0,-0.3413,1.7904,48144706.2449,0,False,False,False,False,True
927,58.66,59.44,57.5,58.405,22141700,23.7151,23.6789,23.6921,1.1422,-0.0571,1.1994,73.3367,73.8402,73.8402,65.2,74.3122,-36.6573,40.3084,54.6487,2.8041,0.0,75.0,55.2873,0.5886,23.2187,23.6789,24.1392,50.9311,1599964657.7537,2875449426.0,0.6507,2.4917,42837200.9391,1,False,False,False,False,True
926,58.42,60.64,57.98,60.0,29432400,23.8043,23.7701,23.8307,0.9977,-0.1801,1.1778,75.4719,78.1376,78.1376,85.7461,68.2326,-16.0401,47.4851,126.2772,1.547,0.0,100.0,77.5575,0.5734,23.2857,23.7701,24.2545,69.0153,1630503538.9567,2934314226.0,1.1994,0.6434,46488574.5206,1,False,False,False,False,True
925,60.35,61.97,59.6,61.87,18905500,24.1741,24.1,24.0712,0.9075,-0.2395,1.147,78.3333,83.0221,83.0221,98.1203,83.0772,-2.0877,55.5989,126.5331,5.6363,0.0,100.0,76.5802,0.7275,23.3327,24.1,24.8673,79.9404,1665123737.269,2972125226.0,0.9001,-0.5397,54771601.8559,1,False,False,False,False,True
924,62.0,63.19,61.71,63.097,17879600,24.6665,24.5271,24.4584,0.9118,-0.2094,1.1213,85.094,94.1223,94.1223,98.5006,88.9586,-1.5807,63.3707,104.8977,7.2108,0.0,100.0,75.7049,0.997,23.3443,24.5271,25.71,86.6861,1696388875.6473,3007884426.0,0.7079,-0.8868,63128875.0811,1,False,False,False,False,True
923,63.2,64.2,62.61,64.13,18334000,25.1936,25.0141,24.9618,1.0184,-0.083,1.1014,91.8932,98.5351,98.5351,98.9846,92.096,-1.0912,70.0007,88.3517,8.1033,0.0,100.0,100.0,1.2813,23.4866,25.0141,26.5415,89.8908,1729828246.7165,3044552426.0,0.3622,0.0953,71448570.8242,0,False,False,False,False,True
922,64.03,64.93,62.61,63.36,19790300,25.6463,25.6109,25.4937,1.111,0.0209,1.0901,94.8316,91.8374,91.8374,78.027,93.5385,-28.3876,75.4491,66.1827,9.973,0.0,100.0,73.1989,1.4675,24.3984,25.6109,26.8234,91.7942,1715838551.8889,3004971826.0,0.734,1.3161,63905491.5627,0,False,False,False,False,True
921,64.21,64.7,62.79,63.14,17002900,25.9476,26.0285,25.9495,1.2238,0.1402,1.0836,90.6404,81.5487,81.5487,67.6345,93.8624,-55.5901,79.5354,32.2837,6.7553,0.0,75.0,49.4337,1.4837,25.2434,26.0285,26.8137,91.7942,1694295610.5277,2970966026.0,0.9658,1.4089,48155524.0169,1,False,False,False,False,True
920,63.26,65.09,62.31,65.04,25413600,25.9721,26.1795,26.203,1.2154,0.1351,1.0803,84.9267,81.3941,81.3941,98.5207,69.3873,-1.7986,73.9504,133.3333,2.3768,0.0,100.0,54.4517,1.2571,25.8094,26.1795,26.5495,57.1955,1743294493.9809,3021793226.0,1.3739,2.1882,52925134.3908,1,False,False,False,False,True
919,65.66,66.67,64.07,65.6,26072200,26.3815,26.4323,26.4751,1.3186,0.2246,1.0941,81.1602,80.538,80.538,75.4587,83.7022,-24.5413,74.4903,133.3333,3.8924,75.0,100.0,58.7803,1.2305,25.7188,26.4323,27.1459,76.11,1752520041.6732,3073937626.0,2.1124,1.8885,53000364.3195,0,False,False,False,False,True
918,66.19,67.48,64.23,64.69,26266400,26.7143,26.6544,26.7724,1.4155,0.2911,1.1244,78.4234,73.3381,73.3381,46.0348,85.6746,-53.9652,76.2807,67.494,3.3734,50.0,100.0,82.3936,1.2263,25.7,26.6544,27.6087,81.652,1714858065.0578,3021404826.0,2.3352,0.2031,36229569.0654,1,False,False,False,False,True
917,64.0,66.7091,63.18,65.51,23224300,26.5538,26.6328,26.8628,1.4834,0.305,1.1784,71.6686,61.1297,61.1297,61.8956,51.4017,-38.1044,64.6264,12.5371,-0.3271,25.0,75.0,76.9718,0.9218,25.6528,26.6328,27.6127,29.6635,1729742517.6775,3067853426.0,2.24,-0.6732,30811154.1982,1,False,False,False,False,True
916,66.09,68.0,65.82,67.72,12131800,26.8013,26.9237,26.9602,1.5509,0.301,1.2499,67.3792,67.6698,67.6698,95.0791,67.7949,-5.8091,61.5009,133.3333,4.4736,0.0,100.0,73.7092,0.8161,26.1999,26.9237,27.6474,52.1243,1747773266.3013,3092117026.0,1.9695,-2.168,31530572.2966,1,False,False,False,False,True
915,67.94,69.72,67.45,69.72,20836600,27.254,27.158,27.2061,1.6711,0.3369,1.3342,71.4859,85.6582,85.6582,100.0,76.9653,-0.0,63.489,109.5587,3.4724,50.0,100.0,72.4178,0.9215,26.0101,27.158,28.3059,69.4535,1789446466.3013,3133790226.0,0.9956,-2.2825,42218118.5826,0,False,False,False,False,True
914,69.69,69.9,67.89,68.79,20065500,27.8134,27.5178,27.6284,1.8269,0.4029,1.424,82.0606,92.8537,92.8537,83.4821,83.0521,-16.5179,65.3473,64.1663,5.2878,25.0,100.0,43.7587,1.1452,25.7769,27.5178,29.2586,70.9221,1785253675.2566,3093659226.0,0.7852,-0.0171,41418215.9506,1,False,False,False,False,True
913,69.08,73.52,66.3,73.36,38666000,28.0487,28.0399,28.0198,1.9053,0.393,1.5123,90.8301,93.9783,93.9783,98.4526,73.9681,-2.0779,70.8349,133.3333,7.9375,0.0,100.0,78.3475,1.1743,26.9129,28.0399,29.1669,87.2978,1859158218.1928,3170991226.0,1.2676,-0.4907,60840772.5399,1,False,False,False,False,True
912,72.75,74.27,71.22,74.23,28064700,28.7935,28.7245,28.5775,2.0228,0.4217,1.6011,93.5508,93.8205,93.8205,99.5266,86.1341,-0.5019,75.3782,111.5457,10.0772,0.0,100.0,81.8714,1.43,27.2607,28.7245,30.1882,89.0079,1913815371.6355,3227120626.0,0.5576,-0.8332,80646297.0091,0,False,False,False,False,True
911,74.22,74.27,72.165,72.8,16959200,29.4821,29.37,29.254,2.1115,0.4108,1.7006,93.9518,94.0567,94.0567,84.1907,88.9037,-15.8093,78.7856,66.2123,9.2435,50.0,75.0,64.6748,1.681,27.6219,29.37,31.118,89.0079,1902672121.4039,3193202226.0,0.539,1.562,77871495.8538,0,False,False,False,False,True
910,72.28,73.13,70.31,70.71,14955400,29.6105,29.6576,29.7339,2.1457,0.3532,1.7925,89.4712,80.5364,80.5364,57.8917,67.6745,-42.1083,63.739,-48.1379,4.0156,25.0,50.0,67.5022,1.5582,28.1092,29.6576,31.206,18.5993,1881246654.7373,3163291426.0,1.3536,2.687,62839929.0915,1,False,False,False,False,True
909,70.58,72.26,70.1115,71.97,15290300,29.4071,29.8327,29.864,2.1084,0.2388,1.8695,82.1787,71.943,71.943,73.7466,51.5225,-52.8883,50.9578,-64.0119,2.4661,0.0,25.0,57.6756,1.1405,28.8296,29.8327,30.8358,12.6139,1903571844.9165,3193872026.0,2.072,2.0982,58081400.5556,0,False,False,False,False,True
908,72.07,72.21,69.86,70.52,15189700,29.5309,29.7842,29.8884,2.1317,0.1902,1.9416,67.2005,49.1221,49.1221,15.7279,62.0949,-84.2721,39.1601,-81.2789,-0.6489,100.0,0.0,24.4147,0.876,28.7821,29.7842,30.7863,3.7671,1890256618.5335,3163492626.0,2.2048,1.1928,46617939.5276,1,False,False,False,False,True
907,71.7,72.76,70.93,71.57,12519700,29.5441,29.5464,29.8529,2.0719,0.0724,1.9995,54.8244,43.408,43.408,40.7494,57.9131,-47.7064,34.7956,104.734,-3.1166,75.0,0.0,48.1476,0.647,29.0056,29.5464,30.0873,21.7023,1882731115.8012,3188532026.0,2.4794,1.3335,35295869.1898,1,False,False,False,False,True
906,71.68,75.91,71.67,75.57,20047100,29.5487,29.4846,29.7925,2.0507,0.009,2.0416,47.6053,50.2858,50.2858,94.3802,57.6334,-5.6198,43.0189,133.3333,-0.8301,50.0,100.0,76.3863,0.4633,29.0248,29.4846,29.9444,67.6885,1916395113.9144,3228626226.0,3.0709,-1.5866,38166669.8885,1,False,False,False,False,True
905,76.57,77.845,74.86,76.12,21266500,30.358,30.102,30.0991,2.1739,0.0937,2.0802,54.9564,71.1755,71.1755,78.397,83.5449,-21.603,51.81,98.0311,8.4868,25.0,100.0,78.8445,0.7656,28.3999,30.102,31.8042,78.1833,1909769370.1959,3271159226.0,2.1013,-5.98,33763199.9104,1,False,False,False,False,True
904,76.11,77.48,75.07,77.33,16480300,30.7677,30.5185,30.5443,2.2243,0.1087,2.1156,70.0791,88.7759,88.7759,93.5504,77.5927,-7.4476,58.4033,73.5978,5.6057,0.0,75.0,100.0,0.9693,28.5965,30.5185,32.4405,78.1833,1938626990.9427,3304119826.0,0.3168,-5.1499,38074368.8015,1,False,False,False,False,True
903,76.5,77.46,76.05,77.4,16823900,31.0779,31.0133,30.9807,2.2124,0.0756,2.1367,82.8185,88.504,88.504,93.5647,79.2628,-7.2065,63.3483,71.9068,6.6946,0.0,50.0,100.0,1.0478,29.324,31.0133,32.7025,78.1833,1969411148.3895,3337767626.0,-0.3627,-0.9581,46171681.7354,1,False,False,False,False,True
902,76.6,78.03,74.4525,77.82,19691400,31.2805,31.5204,31.3259,2.1533,0.0119,2.1414,90.6281,94.6044,94.6044,96.6981,79.7781,-5.87,49.7461,34.3636,6.8638,0.0,100.0,73.4402,1.01,31.3582,31.5204,31.6827,8.9396,2004170391.1568,3377150426.0,-0.0484,1.1235,56346552.2947,1,False,False,False,False,True
901,77.535,79.67,76.6,79.31,19913400,31.5562,31.6199,31.6254,2.1455,0.0042,2.1413,92.5209,94.4543,94.4543,93.1001,84.5609,-6.8999,47.4492,133.3333,1.2603,75.0,100.0,73.165,0.9755,31.1885,31.6199,32.0513,40.5584,2034656703.8604,3416977226.0,0.1469,4.2207,65086775.9024,1,False,False,False,False,True
900,79.11,81.08,78.51,79.96,21919200,31.9815,31.9292,31.9727,2.0373,-0.0961,2.1334,93.3417,90.9663,90.9663,83.1007,89.9171,-16.8993,49.9575,104.7003,3.9417,50.0,100.0,75.302,1.0246,31.0655,31.9292,32.7928,57.4823,2040285759.1133,3460815626.0,1.8939,5.8,64536405.3312,1,False,False,False,False,True
899,80.2,81.62,78.525,80.37,34578400,32.4164,32.3106,32.3744,1.9294,-0.1816,2.111,90.5581,86.2537,86.2537,82.5602,92.3621,-17.4398,53.1879,75.7389,4.8366,25.0,100.0,80.1041,1.0972,31.1644,32.3106,33.4567,62.8791,2053580846.6739,3529972426.0,2.905,1.2836,62674562.9277,1,False,False,False,False,True
898,80.75,82.5,79.0,81.2,25853600,32.768,32.7384,32.7729,1.9169,-0.1768,2.0937,86.7963,83.1689,83.1689,83.8459,93.4334,-22.0339,57.6169,102.7005,5.4178,0.0,100.0,100.0,1.1208,31.7263,32.7384,33.7504,70.9039,2066876983.8168,3581679626.0,2.3711,-1.2107,60445801.6782,0,False,False,False,False,True
897,81.2,81.54,79.19,81.19,19179300,33.0532,33.1161,33.125,1.9935,-0.0939,2.0874,84.101,82.8803,82.8803,82.2348,94.3049,-26.2693,60.9387,66.6727,4.7269,0.0,75.0,100.0,1.0877,32.4724,33.1161,33.7599,70.9039,2093809617.8593,3620038226.0,1.9651,-1.6572,62608437.3008,1,False,False,False,False,True
896,81.02,81.7,79.32,81.35,23413600,33.2378,33.34,33.3909,2.0335,-0.0383,2.0718,82.4425,81.2781,81.2781,77.7536,94.4813,-22.3303,63.9065,67.3587,2.7447,0.0,50.0,100.0,0.9886,32.9851,33.34,33.6949,72.81,2126864111.977,3666865426.0,1.3849,-0.8588,68318814.7929,1,False,False,False,False,True
895,81.37,82.37,80.405,81.46,13454100,33.4064,33.4876,33.5864,2.0956,0.0381,2.0575,81.1394,79.2598,79.2598,77.791,95.3167,-25.1106,67.9528,133.3333,1.7861,0.0,100.0,100.0,0.8746,33.2285,33.4876,33.7468,80.0917,2128849704.3434,3693773626.0,1.6069,0.7903,65075856.3568,0,False,False,False,False,True
894,81.49,81.689,79.33,79.94,18580700,33.5274,33.591,33.7203,2.1455,0.0955,2.0501,74.4561,62.8304,62.8304,32.9465,95.6199,-76.4151,54.5884,-101.0014,1.2419,0.0,75.0,75.2337,0.7504,33.3999,33.591,33.7821,14.4951,2110907002.0967,3656612226.0,2.0332,0.2108,52124162.9766,0,False,False,False,False,True
893,80.26,80.46,76.0,76.35,33842600,33.3965,33.5208,33.7046,2.0426,0.0048,2.0378,60.2781,38.744,38.744,5.4945,50.7385,-94.5055,54.5119,-133.3333,-0.8388,100.0,50.0,42.0359,0.5202,33.124,33.5208,33.9176,54.2824,2053845039.7648,3588927026.0,1.9046,-0.8708,23931103.7631,1,False,False,False,False,True
892,76.03,78.5,75.91,77.66,25355300,32.6181,33.0047,33.282,1.8853,-0.1236,2.0088,41.1393,21.8436,21.8436,27.0898,16.096,-72.9102,54.6967,-71.5237,-6.159,100.0,25.0,15.2649,-0.0225,31.1667,33.0047,34.8428,55.2511,2071662277.6027,3639637626.0,1.5436,-1.5151,15891145.782,1,False,False,False,False,True
891,77.97,79.3,77.35,78.57,10207300,32.472,32.6531,32.8428,1.716,-0.2572,1.9731,28.3915,24.5869,24.5869,41.1765,40.8091,-53.9713,47.0449,-1.0478,-4.1784,75.0,0.0,11.6319,-0.2841,30.9151,32.6531,34.3912,24.0896,2076792100.1668,3660052226.0,1.0419,-1.8199,12789638.7163,0,False,False,False,False,True
890,78.79,78.83,76.94,76.95,12890900,32.5201,32.3739,32.577,1.5915,-0.3441,1.9356,25.0616,28.7541,28.7541,17.9962,49.2357,-77.1429,43.595,-32.0926,-3.3133,50.0,0.0,12.5285,-0.3105,31.1099,32.3739,33.638,33.2454,2051283123.4472,3634270426.0,0.6192,-1.9623,2241653.3499,1,False,False,False,False,True
889,76.9,78.147,76.01,77.67,21877300,32.2362,32.0264,32.3198,1.4291,-0.4523,1.8814,28.653,32.618,32.618,38.6813,34.2508,-48.0826,45.4682,-66.7772,-4.1864,25.0,0.0,14.6786,-0.4091,31.1605,32.0264,32.8924,51.0877,2075504785.4968,3678025026.0,0.2279,-2.14,5429674.2295,0,False,False,False,False,True
888,77.38,77.39,74.67,74.9,31984100,32.1452,32.1661,32.1266,1.2491,-0.5496,1.7987,27.3068,20.5484,20.5484,4.9676,40.3938,-95.0324,51.0218,-133.3333,1.7756,100.0,25.0,13.5404,-0.4249,31.5827,32.1661,32.7494,67.6824,2022354736.9674,3614056826.0,-0.3039,-3.1499,-10671121.2364,1,False,False,False,False,True
887,75.05,76.16,71.68,74.98,47864500,31.7052,31.8641,31.829,0.9788,-0.7027,1.6815,27.3839,28.9853,28.9853,43.3071,25.172,-53.8462,59.2455,-104.0473,-3.745,100.0,0.0,-0.0,-0.5797,30.7574,31.8641,32.9708,83.9167,2067655067.3245,3709785826.0,-1.6312,-2.755,-1873966.8828,0,False,False,False,False,True
886,75.23,75.23,70.87,71.12,36347500,31.4709,31.4959,31.5253,0.751,-0.7811,1.5321,22.2241,17.1385,17.1385,3.1407,27.968,-96.5645,66.0308,-106.4953,-4.5183,100.0,0.0,-0.0,-0.6609,30.6551,31.4959,32.3367,86.3867,2003296649.8934,3637090826.0,-1.9478,0.9381,-18582448.6587,1,False,False,False,False,True
885,71.0,74.49,68.67,74.035,40091900,30.6304,30.8858,30.9637,0.4524,-0.8915,1.344,27.145,35.3112,35.3112,59.4857,12.8839,-35.3503,72.3361,-61.9735,-7.6723,100.0,0.0,25.2673,-1.0051,28.978,30.8858,32.7936,91.2521,2071463022.2826,3717274626.0,-0.8439,1.4965,-2039122.8378,1,False,False,False,False,True
884,74.31,75.19,73.39,75.03,27857000,30.7191,30.5966,30.6137,0.1902,-0.948,1.1382,32.8975,46.2429,46.2429,76.1023,45.8638,-11.4003,70.7499,84.1631,-3.614,75.0,0.0,44.6651,-0.9319,29.1665,30.5966,32.0266,65.9913,2117272311.1715,3772988626.0,-0.8131,0.2831,19489658.9934,0,False,False,False,False,True
883,74.99,75.0,72.48,72.56,20267400,30.8852,30.6189,30.5394,-0.0984,-1.0161,0.9178,48.4168,63.6963,63.6963,55.5011,50.6118,-38.8376,71.1442,20.3778,0.2878,50.0,0.0,54.7714,-0.6756,29.1591,30.6189,32.0788,72.3268,2079311149.2667,3732453826.0,-0.6603,-0.5448,14446549.2279,0,False,False,False,False,True
882,72.66,72.88,69.95,70.96,41717200,30.5979,30.3808,30.4473,-0.4109,-1.0923,0.6814,55.4396,56.3794,56.3794,37.5349,36.1334,-62.4651,74.2658,-99.2157,-3.0608,25.0,50.0,52.7352,-0.6219,29.0177,30.3808,31.7439,83.6309,2053398076.2292,3649019426.0,-1.152,-1.5964,2825067.5185,1,False,False,False,False,True
881,70.01,73.335,70.0,73.07,28169400,29.9855,30.3051,30.1285,-0.7362,-1.159,0.4228,57.9952,53.9099,53.9099,68.6936,25.201,-40.458,72.5116,-40.7531,-1.0315,0.0,25.0,47.9511,-0.8193,28.7115,30.3051,31.8986,67.2488,2100783483.7254,3705358226.0,-1.644,-1.1529,12891175.7936,1,False,False,False,False,True
880,73.25,76.42,72.79,74.27,28858100,30.1561,30.195,29.9771,-0.8557,-1.0246,0.1689,55.9851,57.6661,57.6661,66.7697,49.9077,-33.2303,56.2383,101.0882,-1.4265,50.0,100.0,48.3931,-0.6757,28.7107,30.195,31.6793,7.4184,2090130631.3838,3763074426.0,-2.0834,0.1352,12447660.1798,1,False,False,False,False,True
879,74.81,78.64,73.82,76.71,36943200,30.5175,30.1764,30.1042,-0.9354,-0.8616,-0.0738,60.8869,71.0846,71.0846,77.7906,58.6714,-22.2094,50.9745,100.4528,-0.24,25.0,100.0,70.2016,-0.3285,28.7387,30.1764,31.614,35.183,2104846594.8693,3836960826.0,-1.6167,3.0715,15816968.5214,0,False,False,False,False,True
878,76.9,77.11,72.69,73.7,24108300,31.0815,30.6164,30.5224,-1.0118,-0.7168,-0.295,63.7739,62.5711,62.5711,43.153,68.512,-57.1759,41.3113,7.153,5.8354,0.0,75.0,79.5899,0.1453,28.5288,30.6164,32.7041,12.322,2078665635.5933,3788744226.0,-0.1049,2.4344,7427110.4805,0,False,False,False,False,True
877,73.9,74.98,71.32,71.55,21820500,30.9216,31.0202,30.7893,-1.0727,-0.5751,-0.4976,59.9834,46.2945,46.2945,17.9398,47.0645,-96.8579,33.9314,-132.863,5.5563,0.0,50.0,59.5255,0.2091,29.8761,31.0202,32.1643,11.7918,2040509570.0195,3745103226.0,-0.2698,-0.8879,-8820862.3534,0,False,False,False,False,True
876,71.2,72.74,68.68,68.73,30274400,30.3773,30.8074,30.679,-1.1988,-0.5178,-0.6811,43.1324,20.5316,20.5316,0.502,34.2123,-99.498,36.2361,-108.2827,-2.7986,100.0,25.0,33.9055,-0.0855,29.1081,30.8074,32.5067,43.15,1981452119.7732,3684554426.0,-1.1241,0.3646,-33456870.6499,1,False,False,False,False,True
875,69.63,71.39,67.93,70.15,24080200,29.79,30.2698,30.256,-1.2591,-0.417,-0.8421,26.6276,13.0567,13.0567,20.7283,28.2346,-75.817,39.6513,-70.8391,-6.9242,100.0,0.0,-0.0,-0.4844,27.9738,30.2698,32.5658,49.8969,1995092926.7096,3732714826.0,-0.6142,3.4448,-36153447.2323,1,False,False,False,False,True
874,70.31,72.25,69.85,71.45,28764100,29.5505,29.5858,29.8105,-1.288,-0.3137,-0.9743,17.8155,19.8582,19.8582,38.3442,34.8122,-50.0709,36.4574,17.9966,-8.5696,75.0,0.0,27.5422,-0.6787,28.2383,29.5858,30.9332,26.8757,2014268993.3763,3790243026.0,0.7396,3.5186,-27868439.4192,0,False,False,False,False,True
873,71.89,72.02,69.8,70.6,22034000,29.6692,29.3771,29.5849,-1.1243,-0.0707,-1.0535,21.7433,32.315,32.315,37.8723,49.2287,-44.4906,34.2771,42.9396,-2.7199,50.0,0.0,27.6328,-0.5809,28.6641,29.3771,30.0902,27.7361,2001961714.097,3746175026.0,1.7541,0.3276,-25861576.0464,0,False,False,False,False,True
872,70.5,71.055,69.14,70.29,20763800,29.5096,29.3045,29.43,-1.1013,-0.0072,-1.0941,31.9179,43.5805,43.5805,54.525,39.0886,-39.2904,34.6636,-28.1485,-0.9831,25.0,0.0,30.3349,-0.5385,28.6225,29.3045,29.9864,35.8232,2016950966.168,3704647426.0,1.1448,-4.5726,-17920226.6398,1,False,False,False,False,True
871,70.64,71.34,69.28,70.94,20017300,29.481,29.4367,29.3502,-1.0871,0.0327,-1.1198,43.9884,56.0698,56.0698,75.8121,43.5909,-36.6427,29.5277,0.9243,1.8296,0.0,25.0,53.4198,-0.4535,28.9302,29.4367,29.9432,14.1201,2041438148.6923,3744682026.0,-1.0615,-5.8541,-5251005.0212,1,False,False,False,False,True
870,70.56,72.51,69.8401,71.98,18030000,29.4504,29.49,29.3176,-0.9926,0.1336,-1.1262,57.0623,71.5367,71.5367,84.273,42.7534,-15.727,27.9823,133.3333,0.7306,50.0,100.0,47.2863,-0.3673,29.0588,29.49,29.9213,23.3459,2063181657.438,3780742026.0,-2.2357,-2.4047,7327611.6074,1,False,False,False,False,True
869,72.64,73.78,72.53,73.24,15818800,29.7788,29.596,29.4715,-0.7619,0.3365,-1.0984,70.1407,82.8157,82.8157,88.3621,65.6401,-11.6379,32.9958,124.3765,1.4208,25.0,100.0,72.6077,-0.101,28.8062,29.596,30.3859,48.0364,2067484371.038,3812379626.0,-2.1868,1.7712,13176308.0457,1,False,False,False,False,True
868,73.22,75.54,73.16,75.33,15289300,30.0725,29.9068,29.7549,-0.6305,0.4187,-1.0493,81.379,89.7846,89.7846,96.7187,70.0865,-3.3546,41.603,100.4336,4.2462,0.0,100.0,100.0,0.1699,28.9206,29.9068,30.893,67.4245,2092666747.5085,3842958226.0,-0.964,3.6732,22383684.7342,0,False,False,False,False,True
867,75.38,75.44,73.53,74.69,17377700,30.6088,30.4006,30.2135,-0.5324,0.4429,-0.9752,87.7004,90.5008,90.5008,86.4217,81.7885,-14.9125,48.0584,63.0944,6.7101,0.0,75.0,73.4685,0.5283,28.9699,30.4006,31.8313,67.4245,2100127330.7546,3808202826.0,-0.1983,2.4238,26489280.3456,1,False,False,False,False,True
866,74.48,77.63,74.46,76.6,21657900,30.7806,30.809,30.6188,-0.5906,0.3104,-0.901,90.0861,89.9727,89.9727,86.7778,67.1867,-20.1961,56.5823,132.0014,5.5556,0.0,100.0,75.3036,0.6618,29.9178,30.809,31.7002,82.1539,2115294692.8997,3851518626.0,0.0129,1.6778,30586704.6559,1,False,False,False,False,True
